date,btc_in_trust,net_assets_usd,implied_btc_px,nav_usd,closing_price_usd,premium_discount_pct,shares_outstanding,share_delta,btc_delta,management_fee_pct,est_fee_drain_btc,w_shares,flow_method_agreement,flow_btc_final,flow_usd_final,cumulative_flow_usd,btc_inventory,cost_basis_usd,avg_buy_price_ex_fee,effective_cost_per_current_btc,confidence_score_0_1,observed_annual_fee_drag_pct,estimated_annual_fee_pct,fee_model_error_pct,obs_ts_utc
2025-04-07,575384.6373832286,45100745186.32,78383.64505426506,44.543066,44.543066,0.0,1012520000.0,0.0,-11.823052980471402,0.25,11.82321494047005,1.0,6.174364020061773e-09,0.0,0.0,26053162439.039993,576444.4634787919,44001937265.282234,76333.35048399007,76473.95221637665,0.6999863031909808,0.24999657517969326,0.25,-3.424820306741072e-06,backfill
2025-04-08,575380.6964195545,44149701350.64,76731.2869989812,43.603782,43.603782,0.0,1012520000.0,0.0,-3.940963674103841,0.25,3.9409906670084154,1.0,3.7046771317328364e-08,0.0,0.0,26053162439.039993,576444.4634787919,44001937265.282234,76333.35048399007,76474.47601056991,0.6999931617982786,0.24999828652189082,0.25,-1.7134781091776574e-06,backfill
2025-04-09,572080.8352227295,47039139987.84,82224.63870780119,46.725147,46.725147,0.0,1006720000.0,-5800000.0,-3299.861196825048,0.25,3.9409636741065377,1.0,0.9999999959051955,-3295.92026014324,-271005852.6,25782156586.439995,573148.5432186486,43750348628.89744,76333.35048399007,76475.81589036105,0.9999999905917302,0.2499982903229614,0.25,-1.7096770386082483e-06,backfill
2025-04-10,570985.8611021369,45404653209.600006,79519.7504925327,45.187752,45.187752,0.0,1004800000.0,-1920000.0,-1094.974120592582,0.25,3.918361885087188,1.0,0.9999999877009729,-1091.055785545344,-86760483.84,25695396102.599995,572057.4874331033,43667064685.22182,76333.35048399007,76476.61292511538,0.9999999718002613,0.24999828766464338,0.25,-1.7123353566184107e-06,backfill
2025-04-11,570981.9502668611,47837146400.0,83780.48794299873,47.608625,47.608625,0.0,1004800000.0,0.0,-3.910835275775753,0.25,3.9108620623434036,1.0,3.7332142599488805e-08,0.0,0.0,25695396102.599995,572057.4874331033,43667064685.22182,76333.35048399007,76477.13673753267,0.6999931618782673,0.24999828500632537,0.25,-1.7149936746285732e-06,backfill
2025-04-14,570970.2179217512,48544976755.19999,85021.90697774304,48.313074,48.313074,0.0,1004800000.0,0.0,-11.73234510992188,0.25,11.732505827401257,1.0,6.222098503094742e-09,0.0,0.0,25695396102.599995,572057.4874331033,43667064685.22182,76333.35048399007,76478.70819631119,0.699986303200432,0.249996575907759,0.25,-3.424092240994492e-06,backfill
2025-04-15,571398.1686520863,48035026019.68,84065.76824178029,47.769428,47.769428,0.0,1005560000.0,760000.0,427.9507303350838,0.25,3.9107549172722686,1.0,0.9999999689878796,431.8614584664761,36304765.28,25731700867.879993,572489.3488915698,43703369450.501816,76339.18348894783,76484.9659101935,0.9999999281053271,0.2499982870892148,0.25,-1.712910785212074e-06,backfill
2025-04-16,571848.8428881019,48085551357.600006,84087.87034481656,47.78166,47.78166,0.0,1006360000.0,800000.0,450.6742360156495,0.25,3.9136860866581253,1.0,0.9999999705161673,454.58789529631997,38225328.0,25769926195.879993,572943.936786866,43741594778.501816,76345.33148881825,76491.53324781854,0.9999999316751074,0.24999829079708213,0.25,-1.709202917865582e-06,backfill
2025-04-17,572208.5939673942,48527072208.0,84806.61199360689,48.189744,48.189744,0.0,1007000000.0,640000.0,359.7510792922694,0.25,3.9167728964938493,1.0,0.999999963115843,363.66782536159997,30841436.159999996,25800767632.039993,573307.6046122276,43772436214.66182,76350.69875667969,76497.34148724805,0.9999999143632927,0.24999828164695703,0.25,-1.7183530429676352e-06,backfill
2025-04-21,573147.5191758806,49976573706.8,87196.7024801381,49.54651,49.54651,0.0,1008680000.0,1680000.0,938.9252084863838,0.25,15.676947779928609,1.0,0.9999998593982905,954.60188782896,83238136.8,25884005768.839993,574262.2065000565,43855674351.46182,76368.72817862776,76517.25408237163,0.9999996719209406,0.24999572076278564,0.25,-4.2792372143551916e-06,backfill
2025-04-22,573620.8912095815,52508542330.00001,91538.7551859984,52.013375,52.013375,0.0,1009520000.0,840000.0,473.372033700929,0.25,3.9256679395608263,1.0,0.9999999718329268,477.29767475233194,43691235.0,25927697003.839993,574739.5041748089,43899365586.46182,76381.3262662204,76530.27680685098,0.9999999347485549,0.2499982870892148,0.25,-1.712910785212074e-06,backfill
2025-04-23,575730.694693991,53769049798.00001,93392.70998323667,53.06645,53.06645,0.0,1013240000.0,3720000.0,2109.8034844094655,0.25,3.928910213764257,1.0,0.9999999936344275,2113.732367712996,197407194.0,26125104197.839993,576853.2365425219,44096772780.46182,76443.6601669501,76592.70764415276,0.9999999853354752,0.24999828428096116,0.25,-1.715719038841712e-06,backfill
2025-04-24,582613.3806152237,54484575852.560005,93517.54982872077,53.137021,53.137021,0.0,1025360000.0,12120000.0,6882.685921232682,0.25,3.943360922561582,1.0,0.9999999980389757,6886.629255145548,644020694.52,26769124892.359993,583739.8657976674,44740793474.98182,76645.08815728138,76793.28172610243,0.9999999954873969,0.24999828789562528,0.25,-1.7121043747181375e-06,backfill
2025-04-25,586109.5011675509,55792150263.36,95190.6600255236,54.087318,54.087318,0.0,1031520000.0,6160000.0,3496.120552327251,0.25,3.9905026069535867,1.0,0.9999999960954511,3500.1110276014956,333177878.88,27102302771.239994,587239.9768252689,45073971353.86182,76755.62484274365,76903.66947485557,0.9999999910106243,0.24999829149408015,0.25,-1.7085059198507224e-06,backfill
2025-04-28,588620.2134479318,55755916258.8,94723.07437796306,53.82053,53.82053,0.0,1035960000.0,4440000.0,2510.712280380889,0.25,12.043345914401732,1.0,0.9999999673025048,2522.7554613197162,238963153.2,27341265924.439995,589762.7322865886,45312934507.06181,76832.48199047358,76981.6147522941,0.9999999244820775,0.24999657350068447,0.25,-3.4264993155341816e-06,backfill
2025-04-29,598866.2261564939,57109207686.00001,95362.21144500736,54.183309,54.183309,0.0,1054000000.0,18040000.0,10246.012708562077,0.25,4.031645297588574,1.0,0.9999999986529112,10250.044326244228,977466894.36,28318732818.799995,600012.7766128329,46290401401.421814,77149.02616364014,77296.73068810755,0.9999999969006358,0.24999829292859932,0.25,-1.7070714006806043e-06,backfill
2025-04-30,601134.8458956989,56501857316.0,93991.98482965042,53.404402,53.404402,0.0,1058000000.0,4000000.0,2268.6197392049944,0.25,4.101823466825301,1.0,0.9999999938191682,2272.7215345772,213617608.00000003,28532350426.799995,602285.4981474101,46504019009.421814,77212.58299006877,77360.37816961053,0.999999985761736,0.24999828361638166,0.25,-1.7163836183442527e-06,backfill
2025-05-01,603971.6110220641,58362216404.0,96630.72790000708,54.903308,54.903308,0.0,1063000000.0,5000000.0,2836.765126365237,0.25,4.1173619581897185,1.0,0.9999999950365903,2840.8824601224997,274516540.0,28806866966.799995,605126.3806075326,46778535549.421814,77303.74521510246,77451.54688688325,0.9999999885697498,0.24999828714189487,0.25,-1.7128581051295555e-06,backfill
2025-05-02,607603.7789013026,58966280754.200005,97047.25810104802,55.139593,55.139593,0.0,1069400000.0,6400000.0,3632.167879238492,0.25,4.136791856315508,1.0,0.9999999961039447,3636.30464276032,352893395.2,29159760361.999996,608762.6852502929,47131428944.62181,77421.67857289696,77569.34795541767,0.9999999910301983,0.24999829066335577,0.25,-1.7093366442288982e-06,backfill
2025-05-05,614545.5837951096,58152022033.0,94626.0514539654,53.762825,53.762825,0.0,1081640000.0,12240000.0,6941.804893807042,0.25,12.485009155506217,1.0,0.9999999877035527,6954.289731936432,658056978.0,29817817339.999996,615716.9749822293,47789485922.62181,77615.99544011451,77763.9400278481,0.9999999716739406,0.24999657464748934,0.25,-3.425352510660895e-06,backfill
2025-05-06,620154.7661067463,58953118541.76,95061.94544286122,54.010113,54.010113,0.0,1091520000.0,9880000.0,5609.182311636629,0.25,4.209216327363764,1.0,0.9999999974319432,5613.391499132977,533619916.44,30351437256.439995,621330.3664813623,48323105839.06181,77773.61037851566,77921.04242369723,0.9999999940896153,0.24999829176153288,0.25,-1.7082384671240902e-06,backfill
2025-05-07,620536.8626376037,59729607769.4,96254.72935728508,54.687427,54.687427,0.0,1092200000.0,680000.0,382.09653085737955,0.25,4.247635384292783,1.0,0.9999999623480772,386.344137148472,37187450.36,30388624706.799995,621716.7106185107,48360293289.421814,77785.09482447544,77932.99028822474,0.9999999125634536,0.24999828237637356,0.25,-1.7176236264404565e-06,backfill
2025-05-08,620918.9539052049,62842007629.44,101208.06787135587,57.501288,57.501288,0.0,1092880000.0,680000.0,382.09126760123763,0.25,4.250252483819203,1.0,0.9999999623244868,386.34149097382794,39100875.84,30427725582.639996,622103.0521094846,48399394165.26181,77799.64107416716,77948.00571130721,0.9999999125081437,0.24999829224781056,0.25,-1.7077521894393044e-06,backfill
2025-05-09,621596.4754968173,64098090351.35999,103118.49065767284,58.586292,58.586292,0.0,1094080000.0,1200000.0,677.5215916123707,0.25,4.252869547295925,1.0,0.9999999786374022,681.77443203072,70303550.4,30498029133.039997,622784.8265415153,48469697715.66181,77827.35810187692,77976.14630443636,0.9999999505978356,0.24999828283023273,0.25,-1.7171697672679898e-06,backfill
2025-05-12,625037.9559521353,63632937553.92,101806.51742498821,57.839712,57.839712,0.0,1100160000.0,6080000.0,3441.480455318,0.25,12.772530318427753,1.0,0.9999999746740657,3454.252810672064,351665448.96,30849694581.999996,626239.0793521873,48821363164.62181,77959.62400673724,78109.43751448032,0.9999999415623656,0.2499965752202164,0.25,-3.4247797836006733e-06,backfill
2025-05-13,625715.4306531665,65440335342.71999,104584.81945125277,59.417752,59.417752,0.0,1101360000.0,1200000.0,677.4747010312276,0.25,4.281081890083118,1.0,0.9999999784949742,681.75575359896,71301302.4,30920995884.399998,626920.8351057863,48892664467.02181,77988.57802958756,78138.81849770615,0.9999999502666537,0.24999829003119478,0.25,-1.7099688052191198e-06,backfill
2025-05-14,625711.1449603927,64772458523.76,103518.14738390679,58.811341,58.811341,0.0,1101360000.0,0.0,-4.285692773759365,0.25,4.285722127761415,1.0,3.4066903853435804e-08,0.0,0.0,30920995884.399998,626920.8351057863,48892664467.02181,77988.57802958756,78139.35369509312,0.6999931609185466,0.24999828698385462,0.25,-1.7130161453771109e-06,backfill
2025-05-15,627956.6224650706,64696899729.600006,103027.6573493839,58.53228,58.53228,0.0,1105320000.0,3960000.0,2245.4775046778377,0.25,4.28569277370132,1.0,0.9999999934761643,2249.763168097368,231787828.8,31152783713.199997,629170.5982738837,49124452295.821815,78078.1117722184,78229.05362950338,0.9999999849702754,0.24999829034322296,0.25,-1.7096567770380489e-06,backfill
2025-05-16,631929.1482682542,65592717315.84,103797.58157318446,58.969287,58.969287,0.0,1112320000.0,7000000.0,3972.525803183671,0.25,4.301072756610072,1.0,0.999999996296082,3976.8268464806,412785009.0,31565568722.199997,633147.4251203643,49537237304.821815,78239.65689413418,78390.49273257013,0.9999999914729681,0.24999828727562123,0.25,-1.7127243787662394e-06,backfill
2025-05-19,633165.9977849512,66592217811.68001,105173.39535706358,59.749684,59.749684,0.0,1114520000.0,2200000.0,1236.8495166969951,0.25,12.984845512361389,1.0,0.9999999288414391,1249.83418433654,131449304.8,31697018026.999996,634397.2593047009,49668686609.62182,78292.71939802937,78444.96827590434,0.9999998348412291,0.24999657521751484,0.25,-3.4247824851618702e-06,backfill
2025-05-20,636070.3461495646,67613938840.36,106299.46711030584,60.388999,60.388999,0.0,1119640000.0,5120000.0,2904.348364613368,0.25,4.336753409485968,1.0,0.9999999948939337,2908.685088318976,309191674.88,32006209701.879997,637305.9443930199,49977878284.501816,78420.54310681431,78572.87890724919,0.9999999882407988,0.24999828772137578,0.25,-1.7122786242218524e-06,backfill
2025-05-21,638770.139179672,68737308789.6,107608.83230683784,61.132434,61.132434,0.0,1124400000.0,4760000.0,2699.793030107394,0.25,4.356646206503868,1.0,0.9999999944825463,2704.1496464738566,290990385.84000003,32297200087.719997,640010.0940394937,50268868670.34181,78543.86850848609,78696.33470171073,0.9999999872920495,0.2499982845848847,0.25,-1.715415115288721e-06,backfill
2025-05-22,643696.8267114555,71814433639.52,111565.61701012212,63.379844,63.379844,0.0,1133080000.0,8680000.0,4926.687531783478,0.25,4.375137939586795,1.0,0.9999999969614536,4931.06263975654,550137045.92,32847337133.639996,644941.1566792503,50819005716.26181,78796.34473620004,78948.66590517155,0.9999999930059466,0.2499982878753637,0.25,-1.7121246362883369e-06,backfill
2025-05-23,651554.7956818262,70984989132.8,108947.07490952463,61.89184,61.89184,0.0,1146920000.0,13840000.0,7857.968970370712,0.25,4.408882374735996,1.0,0.9999999980795524,7862.3778225468795,856583065.6,33703920199.239994,652803.5345017972,51675588781.86181,79159.48068709414,79311.19396916626,0.9999999955808156,0.24999829114963346,0.25,-1.7088503665441124e-06,backfill
2025-05-27,655490.7493932496,71986860014.16,109821.32101910644,62.386782,62.386782,0.0,1153880000.0,6960000.0,3935.953711423441,0.25,17.850816320050033,1.0,0.9999999613459405,3953.8042220823118,434212002.71999997,34138132201.959995,656757.3387238795,52109800784.58181,79344.07080373765,79497.38548227702,0.999999910745049,0.24999571957444455,0.25,-4.280425555447387e-06,backfill
2025-05-28,659212.808331405,70827848789.16,107443.07133298914,61.035339,61.035339,0.0,1160440000.0,6560000.0,3722.0589381554164,0.25,4.489662667077052,1.0,0.999999995874014,3726.5485700711192,400391823.84,34538524025.799995,660483.8872939507,52510192608.42181,79502.60955427663,79655.90465594146,0.9999999905002785,0.24999828804961322,0.25,-1.711950386784622e-06,backfill
2025-05-29,663684.6654015386,70262360561.28,105867.08451185314,60.139654,60.139654,0.0,1168320000.0,7880000.0,4471.857070133556,0.25,4.51515622144798,1.0,0.9999999965456488,4476.3721954290795,473900473.52,35012424499.31999,664960.2594893797,52984093081.9418,79680.0896381809,79833.2338293302,0.9999999920480165,0.24999828482802355,0.25,-1.715171976446328e-06,backfill
2025-05-30,664861.6920323145,69644296198.40001,104750.05107531647,59.504696,59.504696,0.0,1170400000.0,2080000.0,1177.0266307758866,0.25,4.545785379462593,1.0,0.9999999868244971,1181.572385019728,123769767.68,35136194266.99999,666141.8318743994,53107862849.6218,79724.557606878,79878.06108558377,0.9999999695945737,0.2499982880131424,0.25,-1.711986857610981e-06,backfill
2025-06-02,660735.3343841729,68963025935.52,104373.14662428855,59.289372,59.289372,0.0,1163160000.0,-7240000.0,-4126.357648141566,0.25,13.661541617102353,1.0,0.9999999772482795,-4112.696293666292,-429255053.28,34706939213.71999,662029.1355807332,52779979957.03781,79724.557606878,79880.66811385301,0.9999999478216945,0.24999657562814934,0.25,-3.4243718506632437e-06,backfill
2025-06-03,659481.103046937,70099753937.92,106295.31856796627,60.380852,60.380852,0.0,1160960000.0,-2200000.0,-1254.2313372358913,0.25,4.525584482083376,1.0,0.9999999875983641,-1249.7057837506,-132837874.39999999,34574101339.31999,660779.4297969826,52680347716.289536,79724.557606878,79881.51210534404,0.9999999715657334,0.24999828780647437,0.25,-1.7121935256270149e-06,backfill
2025-06-04,660021.9085091156,69313794983.36,105017.41546720876,59.654533,59.654533,0.0,1161920000.0,960000.0,540.8054621785413,0.25,4.51699385648587,1.0,0.9999999716332936,545.322425097024,57268351.68000001,34631369690.99999,661324.7522220796,52737616067.969536,79745.41386931138,79902.82653964535,0.9999999342827197,0.24999828450383843,0.25,-1.7154961615695186e-06,backfill
2025-06-05,662721.2596801784,67797383651.72,102301.5070988366,58.111379,58.111379,0.0,1166680000.0,4760000.0,2699.3511710627936,0.25,4.520698003487093,1.0,0.9999999942742005,2703.8718381026247,276610164.04,34907979855.03999,664028.6240601821,53014226232.00954,79837.26049015134,79994.75715867874,0.9999999868114828,0.24999828762817256,0.25,-1.7123718274447697e-06,backfill
2025-06-06,662716.7205245584,69199745845.2,104418.2886926922,59.31339,59.31339,0.0,1166680000.0,0.0,-4.539155619917437,0.25,4.539186710138208,1.0,3.216445387810296e-08,0.0,0.0,34907979855.03999,664028.6240601821,53014226232.00954,79837.26049015134,79995.30506797433,0.6999931603092003,0.24999829074034974,0.25,-1.7092596502621404e-06,backfill
2025-06-09,661453.4488170269,71847663745.92,108620.89217983116,61.699354,61.699354,0.0,1164480000.0,-2200000.0,-1263.2717075315304,0.25,13.617466860093668,1.0,0.9999999253640315,-1249.65442720976,-135738578.8,34772241276.23999,662778.9696329724,52914457245.98172,79837.26049015134,79997.25051039693,0.9999998299463417,0.24999657604283615,0.25,-3.4239571638505772e-06,backfill
2025-06-10,662562.2392091943,72738930118.8,109784.29770706846,62.35977,62.35977,0.0,1166440000.0,1960000.0,1108.7903921674006,0.25,4.530503074089226,1.0,0.9999999860638679,1113.320864210716,122225149.19999999,34894466425.43999,663892.2904971831,53036682395.18172,79887.48047588112,80047.849479747,0.9999999678330108,0.2499982837703696,0.25,-1.7162296304107372e-06,backfill
2025-06-11,665624.9927189724,72418549534.72,108797.82208733496,61.799008,61.799008,0.0,1171840000.0,5400000.0,3062.7535097780637,0.25,4.538097528830098,1.0,0.9999999949331694,3067.291576224,333714643.2,35228181068.639984,666959.5820734071,53370397038.381714,80020.43672941434,80180.87905679761,0.9999999883312746,0.24999828682176206,0.25,-1.7131782379387062e-06,backfill
2025-06-12,666824.6213791922,71713821307.68,107545.25104271203,61.087108,61.087108,0.0,1173960000.0,2120000.0,1199.628660219838,0.25,4.559075292595701,1.0,0.9999999870342917,1204.1877042861402,129504668.96000002,35357685737.59998,668163.7697776933,53499901707.34171,80070.04289553416,80230.84330132855,0.9999999700803214,0.24999828985694528,0.25,-1.7101430547228347e-06,backfill
2025-06-13,669501.0574367522,70424311296.76,105189.24580401745,59.748457,59.748457,0.0,1178680000.0,4720000.0,2676.4360575600294,0.25,4.567291927254741,1.0,0.9999999941658447,2681.0033182045045,282012717.04,35639698454.639984,670844.7730958979,53781914424.381714,80170.43074835665,80331.33604044007,0.9999999865615311,0.2499982864570538,0.25,-1.7135429462022955e-06,backfill
2025-06-16,671759.290779454,72986215191.52,108649.35728218978,61.712564,61.712564,0.0,1182680000.0,4000000.0,2258.233342701802,0.25,13.756871043220938,1.0,0.9999999585278516,2271.9900252964003,246850256.0,35886548710.639984,673116.7631211943,54028764680.381714,80266.55647358148,80428.75688059512,0.999999904108776,0.24999657588209434,0.25,-3.4241179056593296e-06,backfill
2025-06-17,674208.4221408692,70776230554.0,104976.78200052957,59.626142,59.626142,0.0,1187000000.0,4320000.0,2449.131361415144,0.25,4.601091032735987,1.0,0.9999999935783398,2453.732420933808,257584933.44000003,36144133644.07999,675570.4955421281,54286349613.82172,80356.30622124535,80518.646506138,0.9999999852060534,0.2499982855939109,0.25,-1.7144060890927904e-06,backfill
2025-06-18,680292.6541652004,70779585586.68001,104042.84854955501,59.095269,59.095269,0.0,1197720000.0,10720000.0,6084.232024331228,0.25,4.617865905074447,1.0,0.999999997402665,6088.849858606736,633501283.6800001,36777634927.75999,681659.3454007348,54919850897.50172,80567.88375022623,80729.74265008766,0.9999999940221868,0.24999828855615247,0.25,-1.7114438475296367e-06,backfill
2025-06-20,682964.2099639605,70510496011.72,103241.86096873388,58.639513,58.639513,0.0,1202440000.0,4720000.0,2671.555798760033,0.25,9.319077454317815,1.0,0.9999999821433142,2680.874780471272,276778501.36,37054413429.11999,684340.2201812061,55196629398.86172,80656.7081272035,80819.21218357021,0.9999999588050459,0.24999743040368672,0.25,-2.5695963132843502e-06,backfill
2025-06-23,683404.5528644851,70381899426.0,102987.1678949258,58.49365,58.49365,0.0,1203240000.0,800000.0,440.3429005246144,0.25,14.033511163643023,1.0,0.9999997884596414,454.3762194504,46794920.0,37101208349.11999,684794.5964006565,55243424318.86172,80671.52487654875,80835.61060181604,0.9999994999738939,0.2499965772895981,0.25,-3.422710401906892e-06,backfill
2025-06-24,685512.7069924161,72338416182.23999,105524.54454071898,59.934394,59.934394,0.0,1206960000.0,3720000.0,2108.1541279309895,0.25,4.680853101811541,1.0,0.9999999924128847,2112.834948972156,222955945.67999998,37324164294.79999,686907.4313496286,55466380264.54172,80747.96942516978,80912.256911899,0.9999999825159427,0.249998286833919,0.25,-1.7131660809965865e-06,backfill
2025-06-25,689642.778688224,74314413104.16,107757.83550654376,61.202409,61.202409,0.0,1214240000.0,7280000.0,4130.071695807972,0.25,4.695292513646685,1.0,0.9999999961110754,4134.766956162024,445553537.52000004,37769717832.319984,691042.1983057907,55911933802.061714,80909.57967420727,81073.76098160895,0.9999999910466311,0.24999828329219653,0.25,-1.7167078034674432e-06,backfill
2025-06-26,692795.9049773121,74515407096.6,107557.5166672668,61.088217,61.088217,0.0,1219800000.0,5560000.0,3153.126289088046,0.25,4.72358067594674,1.0,0.9999999948772825,3157.849837410448,339650486.52,38109368318.83998,694200.0481432012,56251584288.58171,81030.79859910642,81195.0300001035,0.9999999882024017,0.24999829258820494,0.25,-1.7074117950599543e-06,backfill
2025-06-27,694313.2784652319,74198915036.95999,106866.62251509364,60.695402,60.695402,0.0,1222480000.0,2680000.0,1517.3734879198018,0.25,4.745177431351452,1.0,0.9999999893238003,1522.118632850268,162663677.36,38272031996.19998,695722.1667760514,56414247965.94171,81087.32287108671,81251.86384256468,0.9999999753779671,0.24999828259925083,0.25,-1.717400749168263e-06,backfill
2025-06-30,695730.2284193543,74778479825.0,107482.00490712577,61.043657,61.043657,0.0,1225000000.0,2520000.0,1416.9499541224213,0.25,14.266711201340382,1.0,0.9999999317250045,1431.216469891152,153830015.64000002,38425862011.83998,697153.3832459425,56568077981.58171,81141.5096606159,81307.4891256343,0.9999998415926514,0.24999657598205144,0.25,-3.4240179485611755e-06,backfill
2025-07-01,696770.4712191046,73581293221.00002,105603.34609511048,59.976275,59.976275,0.0,1226840000.0,1840000.0,1040.2427997502964,0.25,4.765275537118866,1.0,0.9999999843834892,1045.008042648656,110356346.0,38536218357.83998,698198.3912885912,56678434327.58171,81178.122199589,81344.48382752828,0.9999999639389496,0.2499982874944462,0.25,-1.7125055538080858e-06,backfill
2025-07-02,696765.6988513042,76313576316.6,109525.44943360642,62.203365,62.203365,0.0,1226840000.0,0.0,-4.772367800353095,0.25,4.772400487802087,1.0,3.059278108619168e-08,0.0,0.0,38536218357.83998,698198.3912885912,56678434327.58171,81178.122199589,81345.0409815271,0.699993159863121,0.24999829031080445,0.25,-1.709689195550368e-06,backfill
2025-07-03,696760.9265161912,76518088090.92,109819.71746538483,62.370063,62.370063,0.0,1226840000.0,0.0,-4.772335113026202,0.25,4.772367800351399,1.0,3.059289699347545e-08,0.0,0.0,38536218357.83998,698198.3912885912,56678434327.58171,81178.122199589,81345.59813934202,0.6999931598421826,0.24999828666777413,0.25,-1.7133322258722217e-06,backfill
2025-07-07,698786.3344337543,75591025682.48,108174.73375997963,61.434142,61.434142,0.0,1230440000.0,3600000.0,2025.407917563105,0.25,19.089340452498387,1.0,0.9999999200615437,2044.49693114772,221162911.20000002,38757381269.03998,700242.888219739,56899597238.78171,81256.9441204041,81426.31650759028,0.9999998146347338,0.2499957187143409,0.25,-4.281285659102352e-06,backfill
2025-07-08,700303.5522161582,76284623405.76,108930.79603031489,61.863098,61.863098,0.0,1233120000.0,2680000.0,1517.2177824039245,0.25,4.786207770094208,1.0,0.9999999892306395,1522.0039573919998,165793102.64000002,38923174371.67998,701764.8921771309,57065390341.42171,81316.96381160367,81486.64984039335,0.9999999751625251,0.24999828759575404,0.25,-1.7124042459570887e-06,backfill
2025-07-09,700912.0963267273,77493770343.0,110561.32537750575,62.788665,62.788665,0.0,1234200000.0,1080000.0,608.5441105690552,0.25,4.796599672713413,1.0,0.9999999732176937,613.340677388412,67811758.2,38990986129.879974,702378.2328545193,57133202099.621704,81342.50098757754,81512.6495876443,0.9999999379784958,0.24999829031485676,0.25,-1.709685143236328e-06,backfill
2025-07-10,702043.103881555,79658521383.0,113466.71015295149,64.438215,64.438215,0.0,1236200000.0,2000000.0,1131.0075548277237,0.25,4.800767783059777,1.0,0.9999999855249414,1135.808289729,128876430.0,39119862559.879974,703514.0411442482,57262078529.621704,81394.36483241522,81564.90422457401,0.9999999665844818,0.24999828659483248,0.25,-1.7134051675249395e-06,backfill
2025-07-11,705990.8811758318,83243203194.68,117909.74276615129,66.960973,66.960973,0.0,1243160000.0,6960000.0,3947.777294276748,0.25,4.808514410147637,1.0,0.9999999958336815,3952.5857757514327,466048372.08,39585910931.95998,707466.6269199996,57728126901.701706,81598.37468662618,81768.94127237903,0.999999990407318,0.24999828929367363,0.25,-1.7107063263743782e-06,backfill
2025-07-14,714063.1081788624,85570042126.59999,119835.4055075772,68.053159,68.053159,0.0,1257400000.0,14240000.0,8072.227003030595,0.25,14.506661941969147,1.0,0.9999999877131728,8086.733466251968,969076984.16,40554987916.11998,715553.3603862516,58697203885.86171,82030.50552956288,82201.70348187057,0.9999999716961361,0.24999657592531904,0.25,-3.424074680957734e-06,backfill
2025-07-15,717351.9486088086,83746796098.4,116744.36273690632,66.297337,66.297337,0.0,1263200000.0,5800000.0,3288.840429946198,0.25,4.890843206704537,1.0,0.9999999949146879,3293.7312396536,384524554.59999996,40939512470.71998,718847.0916259051,59081728440.46171,82189.56316124098,82360.86701240785,0.9999999882886574,0.24999828711352867,0.25,-1.7128864713278347e-06,backfill
2025-07-16,720913.326740267,85970960333.04,119252.83823199084,67.721398,67.721398,0.0,1269480000.0,6280000.0,3561.3781314584194,0.25,4.913369511019237,1.0,0.999999995281774,3566.2914673162995,425290379.43999994,41364802850.15998,722413.3830932215,59507018819.90171,82372.53103632331,82543.92950255598,0.9999999891350613,0.24999828332461504,0.25,-1.7166753849551242e-06,backfill
2025-07-17,727314.0406390531,87010920397.44,119633.21967633498,67.936944,67.936944,0.0,1280760000.0,11280000.0,6400.713898786111,0.25,4.937762511919637,1.0,0.9999999973600445,6405.65162747676,766328728.3199999,42131131578.47998,728819.0347206983,60273347548.22171,82700.01835410346,82871.14531057677,0.9999999939240294,0.2499982923774846,0.25,-1.7076225153900282e-06,backfill
2025-07-18,731465.8896335657,86002740549.36,117575.87300816622,66.768167,66.768167,0.0,1288080000.0,7320000.0,4151.848994512577,0.25,4.981603018075706,1.0,0.9999999958958761,4156.830563410356,488742982.4400001,42619874560.91998,732975.8652841086,60762090530.66171,82897.80524643842,83068.93238876938,0.9999999905506662,0.24999828214539166,0.25,-1.7178546083407298e-06,backfill
2025-07-21,735675.7482318084,86158560191.04,117114.85718828664,66.505002,66.505002,0.0,1295520000.0,7440000.0,4209.858598242747,0.25,15.03012101986779,1.0,0.9999999756336101,4224.888513372048,494797214.88,43114671775.79998,737200.7537974806,61256887745.54171,83093.90275307537,83266.1507366149,0.9999999437833177,0.24999657717478252,0.25,-3.4228252174806073e-06,backfill
2025-07-22,735670.7093913333,87950057067.84001,119550.84787950465,67.887842,67.887842,0.0,1295520000.0,0.0,-5.038840475142933,0.25,5.038874987889098,1.0,2.8974801669079397e-08,0.0,0.0,43114671775.79998,737200.7537974806,61256887745.54171,83093.90275307537,83266.72105271582,0.699993159349554,0.2499982860558747,0.25,-1.7139441252922438e-06,backfill
2025-07-23,735665.6705853703,87118951190.88,118421.9335959662,67.246319,67.246319,0.0,1295520000.0,0.0,-5.038805963005871,0.25,5.038840475283105,1.0,2.897519535416393e-08,0.0,0.0,43114671775.79998,737200.7537974806,61256887745.54171,83093.90275307537,83267.29137272303,0.699993159395823,0.24999828861288487,0.25,-1.7113871151330784e-06,backfill
2025-07-24,736864.4731590516,87839749557.0,119207.46997127318,67.691925,67.691925,0.0,1297640000.0,2120000.0,1198.8025736813433,0.25,5.038805962913496,1.0,0.9999999856657787,1203.841345132,143506881.0,43258178656.79998,738404.5951426126,61400394626.54171,83152.77969618143,83326.57749573507,0.9999999669107924,0.24999828473887264,0.25,-1.7152611273552054e-06,backfill
